   	SALES_NO	SALES_SEQ	DIVISION_CODE	COMPANY_CODE	PRODUCT_CODE	PRODUCT_NAME	PRODUCT_UNIT	PRODUCT_ASSETS_TYPE	HS_CODE	PROD_DIVISION_CODE	QUANTITY	UNIT_PRICE	COUNT_UNIT	AMOUNT	AMOUNT_FOREIGN	CURRENCY	EXCHANGE_RATE	EXCHANGE_DATE	STANDARD	NET_WEIGHT	GROSS_WEIGHT	WEIGHT_UNIT	PREFERENCE_CRITERION	EXPORT_DECLARE_NO	EXPORT_DECLARE_DATE	COO_TYPE	COO_CERTIFY_NO	ORDER_NO	ORDER_SEQ	SALES_ORDER_NO	SALES_ORDER_SEQ	SP_COO_YN	SP_FILE_PATH	SP_FILE_NAME	SP_ORIGIN_FILE_NAME	FILE_NUMBER	BOM_STATUS	STATUS	BOM_YYYYMM	BOM_DIVISION_CODE	INTG_INTERFACE_TRANS_ID	CUSTOMER_ITEM_CODE	DELIVERY_CUSTOMER_CODE	DECISION_YN	INVOICE_HEADER_ID	INVOICE_LINE_ID	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY	EXPORT_ACCEPT_DATE	EXPORT_DECLARE_SEQ	INVOICE_FOB_AMOUNT
6679	95311014	10	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	22.0000000000	173152.0000000000	UN	3809344.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6680	95311016	10	PLS101	PLS100	4122626AA	FUEL TANK ASSY EUR KGM J140 HEV(J145)	UN	P	870899	PLS101	2.0000000000	215264.0000000000	UN	430528.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6681	95311015	10	PLS101	PLS100	4122624AA	FUEL TANK ASSY EU KGM J140 HEV(J145)	UN	P	870899	PLS101	1.0000000000	256275.0000000000	UN	256275.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6682	95310991	12	PLS101	PLS100	4140708AM	LC_E85 9BQX, 60010766, HVT, Sinopec	UN	P	870899	PLS101	423.0000000000	266534.0000000000	UN	112743882.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6683	95310991	11	PLS101	PLS100	4140702AQ	KLV 9BQX KYO, 60010765, HVS, Sinopec	UN	P	870899	PLS101	13.0000000000	240253.0000000000	UN	3123289.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6684	95310991	10	PLS101	PLS100	4140701AQ	LV, CHE 9BQX, 60010764, HVR, Sinopec	UN	P	870899	PLS101	36.0000000000	269487.0000000000	UN	9701532.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6685	95310992	18	PLS101	PLS100	4140715AB	LV, BUI 9BQX, 60010762, HVN, Sinopec	UN	P	870899	PLS101	25.0000000000	269195.0000000000	UN	6729875.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6686	95310992	17	PLS101	PLS100	4115709AT	GMK_9BUX_6001 0652_HUM_FWD NA	UN	P	870899	PLS101	67.0000000000	251908.0000000000	42	16877836.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6687	95310992	16	PLS101	PLS100	4115768AK	GMK_9BUX_6001 0654_HUP_FWD NA E85	UN	P	870899	PLS101	3.0000000000	231880.0000000000	42	695640.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6688	95310992	15	PLS101	PLS100	4115738AS	FTA FWD KR GMW 9BUX KYO, 60010561, HSJ	UN	P	870899	PLS101	2.0000000000	253468.0000000000	UN	506936.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6689	95310992	14	PLS101	PLS100	4115764AN	GMK_9BUX_6001 0657_HUT_AWD NA_1TU	UN	P	870899	PLS101	4.0000000000	281394.0000000000	42	1125576.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6690	95310992	13	PLS101	PLS100	4115763AN	GMK_9BUX_6001 0653_HUN_FWD NA_1TU	UN	P	870899	PLS101	49.0000000000	256013.0000000000	42	12544637.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6691	95310992	12	PLS101	PLS100	4140716AB	LB_E85 9BQX, 60010763, HVP, Sinopec	UN	P	870899	PLS101	116.0000000000	266759.0000000000	UN	30944044.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6692	95310992	11	PLS101	PLS100	4115769AK	GMK_9BUX_6001 0655_HUR_FWD NA E85 1TU	UN	P	870899	PLS101	46.0000000000	235974.0000000000	42	10854804.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6693	95310992	10	PLS101	PLS100	4115713AT	GMK_9BUX_6001 0656_HUS_AWD NA	UN	P	870899	PLS101	138.0000000000	278981.0000000000	42	38499378.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6694	95311050	16	PLS101	PLS100	4120906AB	QXK 완성품_31100 K2500_Q05_NA GSL MPI	UN	P	870899	PLS101	285.0000000000	112751.0000000000	UN	32134035.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6695	95311050	15	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	1.0000000000	110737.0000000000	UN	110737.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6696	95311050	14	PLS101	PLS100	4131855AA	FUEL TANK ASSY HMC CN7 HEV PE NA	UN	P	870899	PLS101	129.0000000000	160707.0000000000	UN	20731203.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6697	95311050	13	PLS101	PLS100	4131854AA	FUEL TANK ASSY HMC CN7 HEV PE GEN	UN	P	870899	PLS101	13.0000000000	156854.0000000000	UN	2039102.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6698	95311050	12	PLS101	PLS100	4131853AA	FUEL TANK ASSY HMC CN7 HEV PE DOM	UN	P	870899	PLS101	37.0000000000	163357.0000000000	UN	6044209.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6699	95311050	11	PLS101	PLS100	4120923AB	QXK 완성품_31100 K2300_Q04_KOBD GSL MPI	UN	P	870899	PLS101	27.0000000000	115143.0000000000	UN	3108861.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6700	95311050	10	PLS101	PLS100	4120905AB	QXK 완성품_31100 K2200_Q03_GEN GSL MPI	UN	P	870899	PLS101	5.0000000000	106531.0000000000	UN	532655.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6701	95311049	12	PLS101	PLS100	4129902AA	JK 완성품_31100 AR000_FT01_GSL_DOM	UN	P	870899	PLS101	7.0000000000	192647.0000000000	UN	1348529.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6702	95311049	11	PLS101	PLS100	4129916AA	JK 완성품_31100 AR300_FT03_GSL_EAST	UN	P	870899	PLS101	1.0000000000	188837.0000000000	UN	188837.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6703	95311049	10	PLS101	PLS100	4129903AA	JK 완성품_31100 AR100_FT02_GSL_EURO6	UN	P	870899	PLS101	9.0000000000	187724.0000000000	UN	1689516.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6704	95311048	11	PLS101	PLS100	4141505AA	FUEL TANK ASSY HMC SX2 NA MPI, 47리터	UN	P	870899	PLS101	290.0000000000	218315.0000000000	UN	63311350.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6705	95311048	10	PLS101	PLS100	4141504AA	FUEL TANK ASSY HMC SX2 NA TGDI	UN	P	870899	PLS101	66.0000000000	245505.0000000000	UN	16203330.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6706	95311051	11	PLS101	PLS100	4149113AA	FUEL TANK COMPLETE EURO6 HMC US4 HEV	UN	P	870899	PLS101	18.0000000000	175682.0000000000	UN	3162276.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6707	95311051	10	PLS101	PLS100	4149104AA	FUEL TANK COMPLETE HMC US4 HEV	UN	P	870899	PLS101	89.0000000000	177901.0000000000	UN	15833189.0000000000																							0	1			97353		1000929									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6708	95320947	11	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	60.0000000000	110737.0000000000	UN	6644220.0000000000																							0	1			97353		1001591									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6709	95320947	10	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	60.0000000000	110737.0000000000	UN	6644220.0000000000																							0	1			97353		1001591									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6710	95320914	12	PLS101	PLS100	4158405AA	FTA DSL GEN_AUS HKMC TK1 KYO	UN	P	870899	PLS101	10.0000000000	210239.0000000000	UN	2102390.0000000000																							0	1			97353		1000930									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6711	95320914	11	PLS101	PLS100	4158432AA	FTA GSL OFF-ROAD M-EAST HKMC TK1 KYO	UN	P	870899	PLS101	10.0000000000	235014.0000000000	UN	2350140.0000000000																							0	1			97353		1000930									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6712	95320914	10	PLS101	PLS100	4158402AA	FTA GSL GEN_EUR6 HKMC TK1 KYO	UN	P	870899	PLS101	1.0000000000	231283.0000000000	UN	231283.0000000000																							0	1			97353		1000930									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6713	95311072	11	PLS101	PLS100	4141524AA	FUEL TANK ASSY GEN_EUR NU2.0 HMC SP3 ICE	UN	P	870899	PLS101	18.0000000000	181511.0000000000	UN	3267198.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6714	95311072	10	PLS101	PLS100	4141522AA	FUEL TANK ASSY GEN_EUR GAM2 HMC SP3 ICE	UN	P	870899	PLS101	181.0000000000	207223.0000000000	UN	37507363.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6715	95320920	10	PLS101	PLS100	4131842AA	FUEL TANK ASSY EURO OVER 6D HMC SG2 HEV	UN	P	870899	PLS101	1.0000000000	165948.0000000000	UN	165948.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6716	95313480	10	PLS101	PLS100	4141522AA	FUEL TANK ASSY GEN_EUR GAM2 HMC SP3 ICE	UN	P	870899	PLS101	33.0000000000	207223.0000000000	UN	6838359.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6717	95311071	13	PLS101	PLS100	4131842AA	FUEL TANK ASSY EURO OVER 6D HMC SG2 HEV	UN	P	870899	PLS101	86.0000000000	165948.0000000000	UN	14271528.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6718	95311084	18	PLS101	PLS100	4141551AA	FUEL TANK ASSY DOM GAM2 R HMC SP3 ICE	UN	P	870899	PLS101	2.0000000000	221425.0000000000	UN	442850.0000000000																							0	1			97353		1000933									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6719	95311084	14	PLS101	PLS100	4141552AA	FUEL TANK ASSY NA NU2.0 R HMC SP3 ICE	UN	P	870899	PLS101	81.0000000000	224194.0000000000	UN	18159714.0000000000																							0	1			97353		1000933									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6720	95320912	12	PLS101	PLS100	4158424AA	FTA DSL OFF-ROAD GEN_AUS HKMC TK1 KYO	UN	P	870899	PLS101	4.0000000000	212453.0000000000	UN	849812.0000000000																							0	1			97353		1000930									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6721	95320912	11	PLS101	PLS100	4158405AA	FTA DSL GEN_AUS HKMC TK1 KYO	UN	P	870899	PLS101	13.0000000000	210239.0000000000	UN	2733107.0000000000																							0	1			97353		1000930									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6722	95320912	10	PLS101	PLS100	4158432AA	FTA GSL OFF-ROAD M-EAST HKMC TK1 KYO	UN	P	870899	PLS101	8.0000000000	235014.0000000000	UN	1880112.0000000000																							0	1			97353		1000930									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6723	95313478	10	PLS101	PLS100	4141522AA	FUEL TANK ASSY GEN_EUR GAM2 HMC SP3 ICE	UN	P	870899	PLS101	50.0000000000	207223.0000000000	UN	10361150.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6724	1000941PLS101202605	92	PLS101	PLS100	7110025AA	HDPE EXXON	KG	R	390120	PLS101	4080.0000000000	2000.0000000000		8160000.0000000000																							0	4					1000941									2026-06-17  15:38:31	MONTHLY_DECISION_PROC	2026-06-17  15:42:50	MONTHLY_DECISION_PROC			
6725	1000941PLS101202605	98	PLS101	PLS100	7130065AA	PP GF REINFORCED H2302 DAHEA	KG	R	390190	PLS101	1000.0000000000	2262.0000000000		2262000.0000000000																							0	4					1000941									2026-06-17  15:38:31	MONTHLY_DECISION_PROC	2026-06-17  15:42:50	MONTHLY_DECISION_PROC			
6726	1000941PLS101202605	118	PLS101	PLS100	7570214AA	METALLIC SPACER D15 D19 H13,7	UN	R	870899	PLS101	4000.0000000000	300.0000000000		1200000.0000000000																							0	4					1000941									2026-06-17  15:38:31	MONTHLY_DECISION_PROC	2026-06-17  15:42:50	MONTHLY_DECISION_PROC			
6727	1000941PLS101202605	128	PLS101	PLS100	7730135AA	RUBBER CUSHION SYMC SCR DIA 18.5 H 13.6	UN	R	401693	PLS101	4000.0000000000	150.0000000000		600000.0000000000																							0	4					1000941									2026-06-17  15:38:31	MONTHLY_DECISION_PROC	2026-06-17  15:42:50	MONTHLY_DECISION_PROC			
6728	95313479	10	PLS101	PLS100	4141522AA	FUEL TANK ASSY GEN_EUR GAM2 HMC SP3 ICE	UN	P	870899	PLS101	122.0000000000	207223.0000000000	UN	25281206.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6729	95311071	12	PLS101	PLS100	4131844AA	FUEL TANK ASSY NA LEVⅢ HMC SG2 HEV	UN	P	870899	PLS101	219.0000000000	167661.0000000000	UN	36717759.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6730	95311071	11	PLS101	PLS100	4131842AA	FUEL TANK ASSY EURO OVER 6D HMC SG2 HEV	UN	P	870899	PLS101	69.0000000000	165948.0000000000	UN	11450412.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6731	95311071	10	PLS101	PLS100	4131843AA	FUEL TANK ASSY GEN EURO HMC SG2 HEV	UN	P	870899	PLS101	6.0000000000	164602.0000000000	UN	987612.0000000000																							0	1			97353		1000932									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6732	95311084	17	PLS101	PLS100	4141523AA	FUEL TANK ASSY NA GAM2 HMC SP3 ICE	UN	P	870899	PLS101	17.0000000000	249909.0000000000	UN	4248453.0000000000																							0	1			97353		1000933									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6733	95311084	16	PLS101	PLS100	4153011AA	FUEL TANK ASSY KMC SP3 HEV KLEVIII	UN	P	870899	PLS101	5.0000000000	145702.0000000000	UN	728510.0000000000																							0	1			97353		1000933									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6734	95311084	15	PLS101	PLS100	4141517AA	FUEL TANK ASSY DOM GAM2 HMC SP3 ICE	UN	P	870899	PLS101	2.0000000000	221425.0000000000	UN	442850.0000000000																							0	1			97353		1000933									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6735	95311084	13	PLS101	PLS100	4141523AA	FUEL TANK ASSY NA GAM2 HMC SP3 ICE	UN	P	870899	PLS101	50.0000000000	249909.0000000000	UN	12495450.0000000000																							0	1			97353		1000933									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6736	95311084	12	PLS101	PLS100	4153011AA	FUEL TANK ASSY KMC SP3 HEV KLEVIII	UN	P	870899	PLS101	48.0000000000	145702.0000000000	UN	6993696.0000000000																							0	1			97353		1000933									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6737	95311084	11	PLS101	PLS100	4141551AA	FUEL TANK ASSY DOM GAM2 R HMC SP3 ICE	UN	P	870899	PLS101	91.0000000000	221425.0000000000	UN	20149675.0000000000																							0	1			97353		1000933									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6738	95311084	10	PLS101	PLS100	4141525AA	FUEL TANK ASSY NA NU2.0 HMC SP3 ICE	UN	P	870899	PLS101	192.0000000000	224194.0000000000	UN	43045248.0000000000																							0	1			97353		1000933									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6739	95311021	10	PLS101	PLS100	4122626AA	FUEL TANK ASSY EUR KGM J140 HEV(J145)	UN	P	870899	PLS101	1.0000000000	215264.0000000000	UN	215264.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6740	95311020	15	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	79.0000000000	173152.0000000000	UN	13679008.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6741	95311020	14	PLS101	PLS100	4122623AA	X150 C300_완성품_2100 37150_9D5_KOBD	UN	P	870899	PLS101	14.0000000000	211879.0000000000	UN	2966306.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6742	95311020	13	PLS101	PLS100	4122623AA	X150 C300_완성품_2100 37150_9D5_KOBD	UN	P	870899	PLS101	1.0000000000	211879.0000000000	UN	211879.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6743	95311020	12	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	14.0000000000	173152.0000000000	UN	2424128.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6744	95311020	11	PLS101	PLS100	4122619AA	C300 X150 완성품_22100 35200_DG_KOBD	UN	P	870899	PLS101	25.0000000000	209200.0000000000	UN	5230000.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6745	95311020	10	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	69.0000000000	173152.0000000000	UN	11947488.0000000000																							0	1			97353		1000928									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6746	95313458	10	PLS101	PLS100	4140702AQ	KLV 9BQX KYO, 60010765, HVS, Sinopec	UN	P	870899	PLS101	27.0000000000	240253.0000000000	UN	6486831.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6747	95310993	14	PLS101	PLS100	4115768AK	GMK_9BUX_6001 0654_HUP_FWD NA E85	UN	P	870899	PLS101	10.0000000000	231880.0000000000	42	2318800.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6748	95310993	13	PLS101	PLS100	4115738AS	FTA FWD KR GMW 9BUX KYO, 60010561, HSJ	UN	P	870899	PLS101	5.0000000000	253468.0000000000	UN	1267340.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6749	95310993	12	PLS101	PLS100	4115769AK	GMK_9BUX_6001 0655_HUR_FWD NA E85 1TU	UN	P	870899	PLS101	110.0000000000	235974.0000000000	42	25957140.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6750	95310993	11	PLS101	PLS100	4115709AT	GMK_9BUX_6001 0652_HUM_FWD NA	UN	P	870899	PLS101	151.0000000000	251908.0000000000	42	38038108.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6751	95310993	10	PLS101	PLS100	4115763AN	GMK_9BUX_6001 0653_HUN_FWD NA_1TU	UN	P	870899	PLS101	103.0000000000	256013.0000000000	42	26369339.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6752	95310993	19	PLS101	PLS100	4140716AB	LB_E85 9BQX, 60010763, HVP, Sinopec	UN	P	870899	PLS101	269.0000000000	266759.0000000000	UN	71758171.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6753	95310993	18	PLS101	PLS100	4115764AN	GMK_9BUX_6001 0657_HUT_AWD NA_1TU	UN	P	870899	PLS101	17.0000000000	281394.0000000000	42	4783698.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
6754	95310993	17	PLS101	PLS100	4115752AS	FTA AWD KR GMW 9BUX KYO, 60010562, HSK	UN	P	870899	PLS101	2.0000000000	279915.0000000000	UN	559830.0000000000																							0	1			97353		1000420									2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC	2026-06-17  15:38:11	PKG01_IF_LOAD.SALES_PROC			
