   	YYYYMM	PRODUCT_CODE	ITEM_CODE	PARENT_ITEM_CODE	DIVISION_CODE	COMPANY_CODE	TXN_TYPE	FROM_DIVISION_CODE	HS_CODE	REQ_QTY	INPUT_QTY	TOTAL_INPUT_QTY	INPUT_DATE	COST_EST_ROOT	ETC_CODE	ORG_FROM_DIVISION_CODE	ISLEAF_YN	PARENT_SUBCONTRACTING_TYPE	SUBCONTRACTING_TYPE	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
5170	202603	4060407AA	7320543AA	4060407AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5171	202603	4060407AA	7320549AA	4060407AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5172	202603	4060407AA	7410330AA	4060407AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5173	202605	4060407AA	7330370AA	4060407AA	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5174	202605	4060407AA	7410330AA	4060407AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5175	202605	4060407AA	7410364AA	4060407AA	PLS101	PLS100	F	PLS101	848180	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5176	202605	4060407AA	7410329AA	4060407AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5177	202605	4060407AA	7320543AA	4060407AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5178	202605	4060407AA	7410317AA	4060407AA	PLS101	PLS100	F	PLS101	848130	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5179	202605	4060407AA	7130019AA	4060407AA	PLS101	PLS100	F	PLS101	320417	78.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5180	202605	4060407AA	7160019AA	4060407AA	PLS101	PLS100	F	PLS101	283650	150.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5181	202605	4060407AA	7320549AA	4060407AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5182	202605	4060407AA	7320538AA	4060407AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5183	202605	4060407AA	7320551AA	4060407AA	PLS101	PLS100	F	PLS101	392630	6.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5184	202605	4060407AA	7110025AA	4060407AA	PLS101	PLS100	F	PLS101	390120	8.4220000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5185	202607	4060407AA	7330370AA	4060407AA	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5186	202607	4060407AA	7410330AA	4060407AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5187	202607	4060407AA	7320549AA	4060407AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5188	202607	4060407AA	7410317AA	4060407AA	PLS101	PLS100	F	PLS101	848130	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5189	202607	4060407AA	7410329AA	4060407AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5190	202607	4060407AA	7130019AA	4060407AA	PLS101	PLS100	F	PLS101	320417	78.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5191	202607	4060407AA	7160019AA	4060407AA	PLS101	PLS100	F	PLS101	283650	150.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5192	202607	4060407AA	7320538AA	4060407AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5193	202607	4060407AA	7410364AA	4060407AA	PLS101	PLS100	F	PLS101	848180	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5194	202607	4060407AA	7320551AA	4060407AA	PLS101	PLS100	F	PLS101	392630	6.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5195	202607	4060407AA	7320543AA	4060407AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5196	202607	4060407AA	7110025AA	4060407AA	PLS101	PLS100	F	PLS101	390120	8.4220000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5197	202603	4141524AA	7411560AA	4141524AA	PLS101	PLS100	F	PLS101	848180	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5198	202603	4141524AA	7540064AA	4141524AA	PLS101	PLS100	F	PLS101	870899	2.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5199	202603	4141524AA	7612554AA	4141524AA	PLS101	PLS100	F	PLS101	841330	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5200	202603	4141524AA	7640384AA	4141524AA	PLS101	PLS100	F	PLS101	842139	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5201	202603	4141524AA	7720486AA	4141524AA	PLS101	PLS100	F	PLS101	401699	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5202	202603	4141524AA	7130002AA	4141524AA	PLS101	PLS100	F	PLS101	390591	0.2090000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5203	202603	4141524AA	7410317AA	4141524AA	PLS101	PLS100	F	PLS101	848130	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5204	202603	4141524AA	7411556AA	4141524AA	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5205	202603	4141524AA	7434815AA	4141524AA	PLS101	PLS100	F	PLS101	391729	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5206	202603	4141524AA	7540241AA	4141524AA	PLS101	PLS100	F	PLS101	732690	1.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5207	202603	4141524AA	7720674AA	4141524AA	PLS101	PLS100	F	PLS101	401699	2.0000000000			20260301		N		Y								2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC	2026-04-13  14:18:17	PKG01_IF_LOAD.FTA_BOM_PROC
5208	202607	4115763AO	7110046AA	4115763AO	PLS101	PLS100	F	PLS101	390120	6.2480000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5209	202607	4115763AO	7130008AA	4115763AO	PLS101	PLS100	F	PLS101	390190	0.5120000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5210	202607	4115763AO	7321439AA	4115763AO	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5211	202607	4115763AO	7560223AA	4115763AO	PLS101	PLS100	F	PLS101	731816	3.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5212	202607	4115763AO	7710343AA	4115763AO	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5213	202607	4115763AO	7411103AA	4115763AO	PLS101	PLS100	F	PLS101	848130	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5214	202607	4115763AO	7510425AA	4115763AO	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5215	202607	4115763AO	7210188AA	4115763AO	PLS101	PLS100	F	PLS101	392350	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5216	202607	4115763AO	7321388AA	4115763AO	PLS101	PLS100	F	PLS101	392690	3.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5217	202607	4115763AO	7540280AA	4115763AO	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5218	202607	4115763AO	7720473AA	4115763AO	PLS101	PLS100	F	PLS101	401699	4.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5219	202607	4115763AO	7321438AB	4115763AO	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5220	202607	4115763AO	7435092AA	4115763AO	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5221	202607	4115763AO	7130019AA	4115763AO	PLS101	PLS100	F	PLS101	320417	8.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5222	202607	4115763AO	7411212AA	4115763AO	PLS101	PLS100	F	PLS101	848180	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5223	202607	4115763AO	7540279AA	4115763AO	PLS101	PLS100	F	PLS101	732690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5224	202607	4115763AO	7720482AA	4115763AO	PLS101	PLS100	F	PLS101	401699	2.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5225	202607	4115763AO	7320976AA	4115763AO	PLS101	PLS100	F	PLS101	392690	2.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5226	202607	4115763AO	7570307AA	4115763AO	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5227	202607	4115763AO	7570308AA	4115763AO	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5228	202607	4115763AO	7611674AF	4115763AO	PLS101	PLS100	F	PLS101	841330	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5229	202607	4115763AO	7640249AD	4115763AO	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5230	202607	4115763AO	7320477AA	4115763AO	PLS101	PLS100	F	PLS101	392690	3.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5231	202607	4115763AO	7433283AC	4115763AO	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5232	202607	4115763AO	7433289AC	4115763AO	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5233	202607	4115763AO	7620730AE	4115763AO	PLS101	PLS100	F	PLS101	854430	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5234	202607	4115763AO	7130002AA	4115763AO	PLS101	PLS100	F	PLS101	390591	0.2920000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5235	202607	4115763AO	7210198AA	4115763AO	PLS101	PLS100	F	PLS101	392350	2.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5236	202607	4115763AO	7210199AA	4115763AO	PLS101	PLS100	F	PLS101	392350	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5237	202607	4060102AA	7320567AA	4060102AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5238	202607	4060102AA	7410523AA	4060102AA	PLS101	PLS100	F	PLS101	391729	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5239	202607	4060102AA	7130019AA	4060102AA	PLS101	PLS100	F	PLS101	320417	93.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5240	202607	4060102AA	7320773AA	4060102AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5241	202607	4060102AA	7110025AA	4060102AA	PLS101	PLS100	F	PLS101	390120	9.2000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5242	202607	4060102AA	7320093AA	4060102AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5243	202607	4060102AA	7320551AA	4060102AA	PLS101	PLS100	F	PLS101	392630	5.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5244	202607	4060102AA	7410317AA	4060102AA	PLS101	PLS100	F	PLS101	848130	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5245	202607	4060102AA	7160019AA	4060102AA	PLS101	PLS100	F	PLS101	283650	93.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5246	202607	4060102AA	7431386AA	4060102AA	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5247	202607	4060102AA	7330386AA	4060102AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260701		N		Y								2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC	2026-08-12  12:52:22	PKG01_IF_LOAD.FTA_BOM_PROC
5248	202601	4158424AA	7000361AA	4158424AA	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
5249	202606	4158436AA	7110025AA	4158436AA	PLS101	PLS100	F	PLS101	390120	7.7940000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
5250	202606	4158436AA	7130019AA	4158436AA	PLS101	PLS100	F	PLS101	320417	8.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
5251	202606	4158436AA	7311031AA	4158436AA	PLS101	PLS100	F	PLS101	391740	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
5252	202606	4158436AA	7322164AA	4158436AA	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
5253	202606	4158436AA	7434784AA	4158436AA	PLS101	PLS100	F	PLS101	391729	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
5254	202605	4140715AB	7000282AA	4140715AB	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5255	202605	4140715AB	7321439AA	4140715AB	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5256	202605	4140715AB	7435093AA	4140715AB	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5257	202605	4140715AB	7510526AB	4140715AB	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5258	202605	4140715AB	7660788AE	4140715AB	PLS101	PLS100	F	PLS101	841330	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5259	202605	4140702AQ	7321838AB	4140702AQ	PLS101	PLS100	F	PLS101	870899	3.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5260	202605	4140702AQ	7540279AA	4140702AQ	PLS101	PLS100	F	PLS101	732690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5261	202605	4140702AQ	7130008AA	4140702AQ	PLS101	PLS100	F	PLS101	390190	0.3840000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5262	202605	4140702AQ	7320976AA	4140702AQ	PLS101	PLS100	F	PLS101	392690	2.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5263	202605	4140702AQ	7321388AA	4140702AQ	PLS101	PLS100	F	PLS101	392690	2.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5264	202605	4140702AQ	7321439AA	4140702AQ	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
5265	202606	4140715AB	7210188AA	4140715AB	PLS101	PLS100	F	PLS101	392350	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
5266	202606	4140715AB	7321388AA	4140715AB	PLS101	PLS100	F	PLS101	392690	2.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
5267	202601	4158424AA	7434785AA	4158424AA	PLS101	PLS100	F	PLS101	391729	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
5268	202601	4158424AA	7720703AA	4158424AA	PLS101	PLS100	F	PLS101	401699	2.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
5269	202601	4158424AA	7440609AA	4158424AA	PLS101	PLS100	F	PLS101	400912	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
