   	COMPANY_CODE	DIVISION_CODE	ITEM_CODE	APPLY_DATE	END_DATE	STANDARD_COST_AMOUNT	NET_COST_AMOUNT	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
894	PLS100	PLS101	7640043AD	20250501	99991231	35904.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
895	PLS100	PLS101	7640052AC	20250501	99991231	37420.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
896	PLS100	PLS101	7640054AB	20250501	99991231	9315.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
897	PLS100	PLS101	7640055AC	20250501	99991231	15660.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
898	PLS100	PLS101	7640057AA	20250501	99991231	15763.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
899	PLS100	PLS101	7640070AD	20250501	99991231	10230.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
900	PLS100	PLS101	7640077AC	20250501	99991231	30508.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
901	PLS100	PLS101	7640106AA	20250501	99991231	6160.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
902	PLS100	PLS101	7640107AA	20250501	99991231	8396.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
903	PLS100	PLS101	7640108AA	20250501	99991231	19487.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
904	PLS100	PLS101	7640109AA	20250501	99991231	22228.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
905	PLS100	PLS101	7640110AA	20250501	99991231	6390.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
906	PLS100	PLS101	7640112AA	20250501	99991231	6059.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
907	PLS100	PLS101	7640115AA	20250501	99991231	11447.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
908	PLS100	PLS101	7640115AB	20250501	99991231	11447.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
909	PLS100	PLS101	7640119AA	20250501	99991231	11888.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
910	PLS100	PLS101	7640121AB	20250501	99991231	30856.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
911	PLS100	PLS101	7640122AB	20250501	99991231	42398.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
912	PLS100	PLS101	7640126AA	20250501	99991231	16052.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
913	PLS100	PLS101	7640127AA	20250501	99991231	15024.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
914	PLS100	PLS101	7640160AA	20250501	99991231	19948.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
915	PLS100	PLS101	7640161AA	20250501	99991231	10500.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
916	PLS100	PLS101	7640173AB	20250501	99991231	10537.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
917	PLS100	PLS101	7640173AC	20250501	99991231	10537.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
918	PLS100	PLS101	7640174AB	20250501	99991231	25618.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
919	PLS100	PLS101	7640174AC	20250501	99991231	25618.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
920	PLS100	PLS101	7640185AA	20250501	99991231	13663.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
921	PLS100	PLS101	7640186AA	20250501	99991231	40399.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
922	PLS100	PLS101	7640204AA	20250501	99991231	21970.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
923	PLS100	PLS101	7640218AA	20250501	99991231	27288.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
924	PLS100	PLS101	7640219AA	20250501	99991231	23125.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
925	PLS100	PLS101	7640220AA	20250501	99991231	14873.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
926	PLS100	PLS101	7640221AA	20250501	99991231	67980.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
927	PLS100	PLS101	7640231AA	20250501	99991231	123355.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
928	PLS100	PLS101	7640232AA	20250501	99991231	77791.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
929	PLS100	PLS101	7640249AA	20250501	99991231	72454.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
930	PLS100	PLS101	7640249AC	20250501	99991231	81089.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
931	PLS100	PLS101	7640249AD	20250501	99991231	80009.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
932	PLS100	PLS101	7640264AB	20250501	99991231	49619.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
933	PLS100	PLS101	7640264AC	20250501	99991231	51263.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
934	PLS100	PLS101	7640280AA	20250501	99991231	49000.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
935	PLS100	PLS101	7640281AA	20250501	99991231	27930.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
936	PLS100	PLS101	7640285AA	20250501	99991231	20587.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
937	PLS100	PLS101	7640301AA	20250501	99991231	45557.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
938	PLS100	PLS101	7640302AA	20250501	99991231	36822.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
939	PLS100	PLS101	7640317AA	20250501	99991231	22495.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
940	PLS100	PLS101	7640325AB	20250501	99991231	72926.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
941	PLS100	PLS101	7640326AB	20250501	99991231	105492.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
942	PLS100	PLS101	7640333AA	20250501	99991231	88982.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
943	PLS100	PLS101	7640338AC	20250501	99991231	86657.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
944	PLS100	PLS101	7640339AC	20250501	99991231	61475.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
945	PLS100	PLS101	7640343AA	20250501	99991231	130861.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
946	PLS100	PLS101	7640345AA	20250501	99991231	63503.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
947	PLS100	PLS101	7640353AA	20250501	99991231	48240.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
948	PLS100	PLS101	7640356AA	20250501	99991231	30911.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
949	PLS100	PLS101	7640367AA	20250501	99991231	77387.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
950	PLS100	PLS101	7640368AA	20250501	99991231	73040.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
951	PLS100	PLS101	7640369AA	20250501	99991231	25776.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
952	PLS100	PLS101	7640383AA	20250501	99991231	100000.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
953	PLS100	PLS101	7640384AA	20250501	99991231	100000.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
954	PLS100	PLS101	7320164AA	20250501	99991231	315.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
955	PLS100	PLS101	7320216AA	20250501	99991231	79.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
956	PLS100	PLS101	7320217AA	20250501	99991231	58.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
957	PLS100	PLS101	7320334AA	20250501	99991231	3522.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
958	PLS100	PLS101	7320477AA	20250501	99991231	41.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
959	PLS100	PLS101	7320480AA	20250501	99991231	125.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
960	PLS100	PLS101	7320491AA	20250501	99991231	87.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
961	PLS100	PLS101	7320536AA	20250501	99991231	28.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
962	PLS100	PLS101	7320537AA	20250501	99991231	27.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
963	PLS100	PLS101	7320538AA	20250501	99991231	49.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
964	PLS100	PLS101	7320540AA	20250501	99991231	421.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
965	PLS100	PLS101	7320541AA	20250501	99991231	43.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
966	PLS100	PLS101	7320542AA	20250501	99991231	65.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
967	PLS100	PLS101	7320543AA	20250501	99991231	52.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
968	PLS100	PLS101	7320544AA	20250501	99991231	159.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
969	PLS100	PLS101	7320545AA	20250501	99991231	44.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
970	PLS100	PLS101	7320546AA	20250501	99991231	86.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
971	PLS100	PLS101	7320547AA	20250501	99991231	95.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
972	PLS100	PLS101	7320548AA	20250501	99991231	453.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
973	PLS100	PLS101	7320548AB	20250501	99991231	430.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
974	PLS100	PLS101	7320549AA	20250501	99991231	113.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
975	PLS100	PLS101	7320550AA	20250501	99991231	306.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
976	PLS100	PLS101	7320551AA	20250501	99991231	72.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
977	PLS100	PLS101	7320552AA	20250501	99991231	68.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
978	PLS100	PLS101	7320553AA	20250501	99991231	196.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
979	PLS100	PLS101	7320554AA	20250501	99991231	54.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
980	PLS100	PLS101	7320555AA	20250501	99991231	37.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
981	PLS100	PLS101	7320556AA	20250501	99991231	72.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
982	PLS100	PLS101	7320557AA	20250501	99991231	70.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
983	PLS100	PLS101	7320558AA	20250501	99991231	30.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
984	PLS100	PLS101	7320561AA	20250501	99991231	75.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
985	PLS100	PLS101	7320562AA	20250501	99991231	44.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
986	PLS100	PLS101	7320563AA	20250501	99991231	79.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
987	PLS100	PLS101	7320564AA	20250501	99991231	93.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
988	PLS100	PLS101	7320565AA	20250501	99991231	429.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
989	PLS100	PLS101	7320567AA	20250501	99991231	33.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
990	PLS100	PLS101	7320571AA	20250501	99991231	71.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
991	PLS100	PLS101	7320572AA	20250501	99991231	50.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
992	PLS100	PLS101	7320573AA	20250501	99991231	77.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
993	PLS100	PLS101	7320576AA	20250501	99991231	59.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
994	PLS100	PLS101	7320577AA	20250501	99991231	59.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
995	PLS100	PLS101	7320605AA	20250501	99991231	73.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
996	PLS100	PLS101	7320611AD	20250501	99991231	134.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
997	PLS100	PLS101	7320636AA	20250501	99991231	72.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
998	PLS100	PLS101	7320651AA	20250501	99991231	93.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
999	PLS100	PLS101	7320652AA	20250501	99991231	47.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1000	PLS100	PLS101	7320701AA	20250501	99991231	281.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1001	PLS100	PLS101	7320703AA	20250501	99991231	372.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1002	PLS100	PLS101	7320708AA	20250501	99991231	398.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1003	PLS100	PLS101	7320709AA	20250501	99991231	766.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1004	PLS100	PLS101	7320711AA	20250501	99991231	152.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1005	PLS100	PLS101	7320711AB	20250501	99991231	152.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1006	PLS100	PLS101	7320746AA	20250501	99991231	30.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1007	PLS100	PLS101	7320749AA	20250501	99991231	83.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1008	PLS100	PLS101	7320752AA	20250501	99991231	176.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1009	PLS100	PLS101	7320773AA	20250501	99991231	143.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1010	PLS100	PLS101	7320797AA	20250501	99991231	585.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1011	PLS100	PLS101	7320800AA	20250501	99991231	26.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1012	PLS100	PLS101	7320801AA	20250501	99991231	38.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1013	PLS100	PLS101	7320802AA	20250501	99991231	125.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1014	PLS100	PLS101	7320803AA	20250501	99991231	277.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1015	PLS100	PLS101	7320804AA	20250501	99991231	120.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1016	PLS100	PLS101	7320805AA	20250501	99991231	23.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1017	PLS100	PLS101	7320806AA	20250501	99991231	11.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1018	PLS100	PLS101	7320807AA	20250501	99991231	11.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1019	PLS100	PLS101	7320809AA	20250501	99991231	11.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1020	PLS100	PLS101	7320816AA	20250501	99991231	147.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1021	PLS100	PLS101	7320817AA	20250501	99991231	1482.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1022	PLS100	PLS101	7640385AA	20250501	99991231	22801.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1023	PLS100	PLS101	7640386AA	20250501	99991231	90644.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1024	PLS100	PLS101	7640387AA	20250501	99991231	27308.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1025	PLS100	PLS101	7640394AA	20250501	99991231	66000.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1026	PLS100	PLS101	7640397AA	20250501	99991231	100000.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1027	PLS100	PLS101	7660031AA	20250501	99991231	33050.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1028	PLS100	PLS101	7660279AA	20250501	99991231	753.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1029	PLS100	PLS101	7660281AA	20250501	99991231	761.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1030	PLS100	PLS101	7660285AA	20250501	99991231	34796.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1031	PLS100	PLS101	7660301AA	20250501	99991231	11922.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1032	PLS100	PLS101	7660302AA	20250501	99991231	2343.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1033	PLS100	PLS101	7660320AA	20250501	99991231	74528.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1034	PLS100	PLS101	7660321AA	20250501	99991231	84645.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1035	PLS100	PLS101	7660323AA	20250501	99991231	29066.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1036	PLS100	PLS101	7660324AA	20250501	99991231	30041.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1037	PLS100	PLS101	7660326AA	20250501	99991231	30171.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1038	PLS100	PLS101	7660329AA	20250501	99991231	30420.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1039	PLS100	PLS101	7660330AA	20250501	99991231	36851.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1040	PLS100	PLS101	7660331AA	20250501	99991231	36851.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1041	PLS100	PLS101	7660335AA	20250501	99991231	32015.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1042	PLS100	PLS101	7660337AA	20250501	99991231	9697.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1043	PLS100	PLS101	7660338AA	20250501	99991231	10153.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1044	PLS100	PLS101	7660385AA	20250501	99991231	16767.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1045	PLS100	PLS101	7660464AA	20250501	99991231	1278.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1046	PLS100	PLS101	7660480AA	20250501	99991231	4738.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1047	PLS100	PLS101	7660484AA	20250501	99991231	1583.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1048	PLS100	PLS101	7660503AA	20250501	99991231	2750.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1049	PLS100	PLS101	7660511AA	20250501	99991231	5090.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1050	PLS100	PLS101	7660519AA	20250501	99991231	15938.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1051	PLS100	PLS101	7660555AA	20250501	99991231	6742.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1052	PLS100	PLS101	7660561AA	20250501	99991231	7307.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1053	PLS100	PLS101	7660562AA	20250501	99991231	16911.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1054	PLS100	PLS101	7660563AA	20250501	99991231	2923.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1055	PLS100	PLS101	7660566AA	20250501	99991231	4315.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
1056	PLS100	PLS101	7660573AA	20250501	99991231	22649.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
